x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.9310344827586207,-0.9310344827586207,-29.7018087618077,NaN,NaN,NaN
-0.9310344827586207,-0.8620689655172413,-26.164615830011304,NaN,NaN,NaN
-0.9310344827586207,-0.7931034482758621,-23.396251682197615,NaN,NaN,NaN
-0.9310344827586207,-0.7241379310344828,-21.044587000441584,NaN,NaN,NaN
-0.9310344827586207,-0.6551724137931034,-18.877752489595952,NaN,NaN,NaN
-0.9310344827586207,-0.5862068965517241,-16.782745432897162,NaN,NaN,NaN
-0.9310344827586207,-0.5172413793103449,-14.740647043750599,NaN,NaN,NaN
-0.9310344827586207,-0.4482758620689655,-12.753446087051254,NaN,NaN,NaN
-0.9310344827586207,-0.3793103448275862,-10.824287366897206,NaN,NaN,NaN
-0.9310344827586207,-0.3103448275862069,-8.934396917034842,NaN,NaN,NaN
-0.9310344827586207,-0.2413793103448276,-6.971246650054138,NaN,NaN,NaN
-0.9310344827586207,-0.1724137931034483,-5.114864163672232,NaN,NaN,NaN
-0.9310344827586207,-0.10344827586206896,-3.190172242084708,NaN,NaN,NaN
-0.9310344827586207,-0.034482758620689655,-1.3708159301844958,NaN,NaN,NaN
-0.9310344827586207,0.034482758620689655,0.4304044559900812,NaN,NaN,NaN
-0.9310344827586207,0.10344827586206896,2.216638455720374,NaN,NaN,NaN
-0.9310344827586207,0.1724137931034483,4.025771992721157,NaN,NaN,NaN
-0.9310344827586207,0.2413793103448276,5.721819818310467,NaN,NaN,NaN
-0.9310344827586207,0.3103448275862069,7.426565919501584,NaN,NaN,NaN
-0.9310344827586207,0.3793103448275862,9.041634372280091,NaN,NaN,NaN
-0.9310344827586207,0.4482758620689655,10.5372535972624,NaN,NaN,NaN
-0.9310344827586207,0.5172413793103449,11.85464977022605,NaN,NaN,NaN
-0.9310344827586207,0.5862068965517241,13.09823013129162,NaN,NaN,NaN
-0.9310344827586207,0.6551724137931034,13.929120579537805,NaN,NaN,NaN
-0.9310344827586207,0.7241379310344828,14.250136120207605,NaN,NaN,NaN
-0.9310344827586207,0.7931034482758621,13.744281231173526,NaN,NaN,NaN
-0.9310344827586207,0.8620689655172413,11.398230241397306,NaN,NaN,NaN
-0.9310344827586207,0.9310344827586207,4.71178677152124,NaN,NaN,NaN
-0.8620689655172413,-0.9310344827586207,-28.99988225395287,NaN,NaN,NaN
-0.8620689655172413,-0.8620689655172413,-25.595803019701414,NaN,NaN,NaN
-0.8620689655172413,-0.7931034482758621,-22.773182846084076,NaN,NaN,NaN
-0.8620689655172413,-0.7241379310344828,-20.32921444752537,NaN,NaN,NaN
-0.8620689655172413,-0.6551724137931034,-18.111835750961607,NaN,NaN,NaN
-0.8620689655172413,-0.5862068965517241,-16.0584972910169,NaN,NaN,NaN
-0.8620689655172413,-0.5172413793103449,-14.094994789009215,NaN,NaN,NaN
-0.8620689655172413,-0.4482758620689655,-12.180836450935558,NaN,NaN,NaN
-0.8620689655172413,-0.3793103448275862,-10.336945542043495,NaN,NaN,NaN
-0.8620689655172413,-0.3103448275862069,-8.52244320830488,NaN,NaN,NaN
-0.8620689655172413,-0.2413793103448276,-6.7527098179737255,NaN,NaN,NaN
-0.8620689655172413,-0.1724137931034483,-4.983419917259164,NaN,NaN,NaN
-0.8620689655172413,-0.10344827586206896,-3.322046121991203,NaN,NaN,NaN
-0.8620689655172413,-0.034482758620689655,-1.6236806236314714,NaN,NaN,NaN
-0.8620689655172413,0.034482758620689655,0.0039535865280660425,NaN,NaN,NaN
-0.8620689655172413,0.10344827586206896,1.6149377112590682,NaN,NaN,NaN
-0.8620689655172413,0.1724137931034483,3.137222842184901,NaN,NaN,NaN
-0.8620689655172413,0.2413793103448276,4.629458797850853,NaN,NaN,NaN
-0.8620689655172413,0.3103448275862069,5.973505714174474,NaN,NaN,NaN
-0.8620689655172413,0.3793103448275862,7.256429813910327,NaN,NaN,NaN
-0.8620689655172413,0.4482758620689655,8.385151308453365,NaN,NaN,NaN
-0.8620689655172413,0.5172413793103449,9.316778884273392,NaN,NaN,NaN
-0.8620689655172413,0.5862068965517241,9.786225527688815,NaN,NaN,NaN
-0.8620689655172413,0.6551724137931034,9.874297380010143,NaN,NaN,NaN
-0.8620689655172413,0.7241379310344828,9.370372604526953,NaN,NaN,NaN
-0.8620689655172413,0.7931034482758621,7.533022660698931,NaN,NaN,NaN
-0.8620689655172413,0.8620689655172413,3.9197808398416014,NaN,NaN,NaN
-0.8620689655172413,0.9310344827586207,-3.114025593632271,NaN,NaN,NaN
-0.7931034482758621,-0.9310344827586207,-27.404396807900923,NaN,NaN,NaN
-0.7931034482758621,-0.8620689655172413,-24.392171866403725,NaN,NaN,NaN
-0.7931034482758621,-0.7931034482758621,-21.76138160408046,NaN,NaN,NaN
-0.7931034482758621,-0.7241379310344828,-19.33134009986733,NaN,NaN,NaN
-0.7931034482758621,-0.6551724137931034,-17.26515719760457,NaN,NaN,NaN
-0.7931034482758621,-0.5862068965517241,-15.262920553670222,NaN,NaN,NaN
-0.7931034482758621,-0.5172413793103449,-13.373897834690553,NaN,NaN,NaN
-0.7931034482758621,-0.4482758620689655,-11.565483173184873,NaN,NaN,NaN
-0.7931034482758621,-0.3793103448275862,-9.841094327904353,NaN,NaN,NaN
-0.7931034482758621,-0.3103448275862069,-8.15844520529701,NaN,NaN,NaN
-0.7931034482758621,-0.2413793103448276,-6.5699548016055305,NaN,NaN,NaN
-0.7931034482758621,-0.1724137931034483,-4.906497706052488,NaN,NaN,NaN
-0.7931034482758621,-0.10344827586206896,-3.377881765837665,NaN,NaN,NaN
-0.7931034482758621,-0.034482758620689655,-1.856694003015934,NaN,NaN,NaN
-0.7931034482758621,0.034482758620689655,-0.32596658734800665,NaN,NaN,NaN
-0.7931034482758621,0.10344827586206896,0.9672112528785453,NaN,NaN,NaN
-0.7931034482758621,0.1724137931034483,2.358986573608375,NaN,NaN,NaN
-0.7931034482758621,0.2413793103448276,3.5574528032507353,NaN,NaN,NaN
-0.7931034482758621,0.3103448275862069,4.704399467284084,NaN,NaN,NaN
-0.7931034482758621,0.3793103448275862,5.676782974075091,NaN,NaN,NaN
-0.7931034482758621,0.4482758620689655,6.455154611793813,NaN,NaN,NaN
-0.7931034482758621,0.5172413793103449,6.8771472029664125,NaN,NaN,NaN
-0.7931034482758621,0.5862068965517241,6.969835662614467,NaN,NaN,NaN
-0.7931034482758621,0.6551724137931034,6.596741026796235,NaN,NaN,NaN
-0.7931034482758621,0.7241379310344828,5.346094494425342,NaN,NaN,NaN
-0.7931034482758621,0.7931034482758621,3.1593360802188046,NaN,NaN,NaN
-0.7931034482758621,0.8620689655172413,-0.6913037243101738,NaN,NaN,NaN
-0.7931034482758621,0.9310344827586207,-6.307522114758429,NaN,NaN,NaN
-0.7241379310344828,-0.9310344827586207,-25.404032866094802,NaN,NaN,NaN
-0.7241379310344828,-0.8620689655172413,-22.830453612653972,NaN,NaN,NaN
-0.7241379310344828,-0.7931034482758621,-20.413238523063264,NaN,NaN,NaN
-0.7241379310344828,-0.7241379310344828,-18.22712266328876,NaN,NaN,NaN
-0.7241379310344828,-0.6551724137931034,-16.201620462199724,NaN,NaN,NaN
-0.7241379310344828,-0.5862068965517241,-14.392438380427427,NaN,NaN,NaN
-0.7241379310344828,-0.5172413793103449,-12.5613563165664,NaN,NaN,NaN
-0.7241379310344828,-0.4482758620689655,-10.834727009248462,NaN,NaN,NaN
-0.7241379310344828,-0.3793103448275862,-9.374327994022265,NaN,NaN,NaN
-0.7241379310344828,-0.3103448275862069,-7.7623086455684245,NaN,NaN,NaN
-0.7241379310344828,-0.2413793103448276,-6.198167226633543,NaN,NaN,NaN
-0.7241379310344828,-0.1724137931034483,-4.812801554982238,NaN,NaN,NaN
-0.7241379310344828,-0.10344827586206896,-3.346974101544267,NaN,NaN,NaN
-0.7241379310344828,-0.034482758620689655,-1.9959573611540222,NaN,NaN,NaN
-0.7241379310344828,0.034482758620689655,-0.7095015520401226,NaN,NaN,NaN
-0.7241379310344828,0.10344827586206896,0.5245049941308423,NaN,NaN,NaN
-0.7241379310344828,0.1724137931034483,1.6926618067411865,NaN,NaN,NaN
-0.7241379310344828,0.2413793103448276,2.7078201864632803,NaN,NaN,NaN
-0.7241379310344828,0.3103448275862069,3.5739172268678976,NaN,NaN,NaN
-0.7241379310344828,0.3793103448275862,4.269781362204303,NaN,NaN,NaN
-0.7241379310344828,0.4482758620689655,4.679636619175956,NaN,NaN,NaN
-0.7241379310344828,0.5172413793103449,4.917699959869485,NaN,NaN,NaN
-0.7241379310344828,0.5862068965517241,4.699083831972741,NaN,NaN,NaN
-0.7241379310344828,0.6551724137931034,3.966185930604722,NaN,NaN,NaN
-0.7241379310344828,0.7241379310344828,2.5903811562087715,NaN,NaN,NaN
-0.7241379310344828,0.7931034482758621,0.41722233781449763,NaN,NaN,NaN
-0.7241379310344828,0.8620689655172413,-3.0288529401226234,NaN,NaN,NaN
-0.7241379310344828,0.9310344827586207,-7.603925137025916,NaN,NaN,NaN
-0.6551724137931034,-0.9310344827586207,-23.22792082098575,NaN,NaN,NaN
-0.6551724137931034,-0.8620689655172413,-20.96820810467667,NaN,NaN,NaN
-0.6551724137931034,-0.7931034482758621,-18.86084186554839,NaN,NaN,NaN
-0.6551724137931034,-0.7241379310344828,-16.94649347793501,NaN,NaN,NaN
-0.6551724137931034,-0.6551724137931034,-15.112074310929867,NaN,NaN,NaN
-0.6551724137931034,-0.5862068965517241,-13.318728491526581,NaN,NaN,NaN
-0.6551724137931034,-0.5172413793103449,-11.679814404070921,NaN,NaN,NaN
-0.6551724137931034,-0.4482758620689655,-10.209083990324569,NaN,NaN,NaN
-0.6551724137931034,-0.3793103448275862,-8.686497004744277,NaN,NaN,NaN
-0.6551724137931034,-0.3103448275862069,-7.2959622715127965,NaN,NaN,NaN
-0.6551724137931034,-0.2413793103448276,-5.892259965858296,NaN,NaN,NaN
-0.6551724137931034,-0.1724137931034483,-4.574943301139146,NaN,NaN,NaN
-0.6551724137931034,-0.10344827586206896,-3.37352659561859,NaN,NaN,NaN
-0.6551724137931034,-0.034482758620689655,-2.124431128507015,NaN,NaN,NaN
-0.6551724137931034,0.034482758620689655,-0.9704994071541642,NaN,NaN,NaN
-0.6551724137931034,0.10344827586206896,0.023619831503424123,NaN,NaN,NaN
-0.6551724137931034,0.1724137931034483,1.0815338420247054,NaN,NaN,NaN
-0.6551724137931034,0.2413793103448276,1.818784935710249,NaN,NaN,NaN
-0.6551724137931034,0.3103448275862069,2.547652067629754,NaN,NaN,NaN
-0.6551724137931034,0.3793103448275862,3.0528701764664326,NaN,NaN,NaN
-0.6551724137931034,0.4482758620689655,3.3820768212742878,NaN,NaN,NaN
-0.6551724137931034,0.5172413793103449,3.286874979589802,NaN,NaN,NaN
-0.6551724137931034,0.5862068965517241,2.9892125798917197,NaN,NaN,NaN
-0.6551724137931034,0.6551724137931034,1.988212190252541,NaN,NaN,NaN
-0.6551724137931034,0.7241379310344828,0.6770189159749007,NaN,NaN,NaN
-0.6551724137931034,0.7931034482758621,-1.4588870614467973,NaN,NaN,NaN
-0.6551724137931034,0.8620689655172413,-4.313364629093257,NaN,NaN,NaN
-0.6551724137931034,0.9310344827586207,-7.885105654794737,NaN,NaN,NaN
-0.5862068965517241,-0.9310344827586207,-20.937966114311227,NaN,NaN,NaN
-0.5862068965517241,-0.8620689655172413,-18.99271550986011,NaN,NaN,NaN
-0.5862068965517241,-0.7931034482758621,-17.210404271228107,NaN,NaN,NaN
-0.5862068965517241,-0.7241379310344828,-15.400247967671561,NaN,NaN,NaN
-0.5862068965517241,-0.6551724137931034,-13.733493563135283,NaN,NaN,NaN
-0.5862068965517241,-0.5862068965517241,-12.266781577279238,NaN,NaN,NaN
-0.5862068965517241,-0.5172413793103449,-10.830271561268752,NaN,NaN,NaN
-0.5862068965517241,-0.4482758620689655,-9.364981235742855,NaN,NaN,NaN
-0.5862068965517241,-0.3793103448275862,-8.012215174490379,NaN,NaN,NaN
-0.5862068965517241,-0.3103448275862069,-6.658073332427411,NaN,NaN,NaN
-0.5862068965517241,-0.2413793103448276,-5.520321330712585,NaN,NaN,NaN
-0.5862068965517241,-0.1724137931034483,-4.275105149449343,NaN,NaN,NaN
-0.5862068965517241,-0.10344827586206896,-3.218437505055074,NaN,NaN,NaN
-0.5862068965517241,-0.034482758620689655,-2.113112253918294,NaN,NaN,NaN
-0.5862068965517241,0.034482758620689655,-1.1586573950782473,NaN,NaN,NaN
-0.5862068965517241,0.10344827586206896,-0.20505770966746456,NaN,NaN,NaN
-0.5862068965517241,0.1724137931034483,0.5157703555923735,NaN,NaN,NaN
-0.5862068965517241,0.2413793103448276,1.2091543525248736,NaN,NaN,NaN
-0.5862068965517241,0.3103448275862069,1.7659840907632105,NaN,NaN,NaN
-0.5862068965517241,0.3793103448275862,2.138965799578844,NaN,NaN,NaN
-0.5862068965517241,0.4482758620689655,2.3018162259469563,NaN,NaN,NaN
-0.5862068965517241,0.5172413793103449,2.174670970778458,NaN,NaN,NaN
-0.5862068965517241,0.5862068965517241,1.537636063629103,NaN,NaN,NaN
-0.5862068965517241,0.6551724137931034,0.7267876361794254,NaN,NaN,NaN
-0.5862068965517241,0.7241379310344828,-0.6196846456052933,NaN,NaN,NaN
-0.5862068965517241,0.7931034482758621,-2.402391618275533,NaN,NaN,NaN
-0.5862068965517241,0.8620689655172413,-4.894096019172467,NaN,NaN,NaN
-0.5862068965517241,0.9310344827586207,-7.682942024915029,NaN,NaN,NaN
-0.5172413793103449,-0.9310344827586207,-18.570080001455935,NaN,NaN,NaN
-0.5172413793103449,-0.8620689655172413,-16.90850546437611,NaN,NaN,NaN
-0.5172413793103449,-0.7931034482758621,-15.371494186743984,NaN,NaN,NaN
-0.5172413793103449,-0.7241379310344828,-13.84148971700427,NaN,NaN,NaN
-0.5172413793103449,-0.6551724137931034,-12.34101716687194,NaN,NaN,NaN
-0.5172413793103449,-0.5862068965517241,-11.02526336250155,NaN,NaN,NaN
-0.5172413793103449,-0.5172413793103449,-9.697583347209342,NaN,NaN,NaN
-0.5172413793103449,-0.4482758620689655,-8.514654314796024,NaN,NaN,NaN
-0.5172413793103449,-0.3793103448275862,-7.294152598809864,NaN,NaN,NaN
-0.5172413793103449,-0.3103448275862069,-6.100963889339975,NaN,NaN,NaN
-0.5172413793103449,-0.2413793103448276,-5.129687018135856,NaN,NaN,NaN
-0.5172413793103449,-0.1724137931034483,-4.049844328181267,NaN,NaN,NaN
-0.5172413793103449,-0.10344827586206896,-3.0192838794701395,NaN,NaN,NaN
-0.5172413793103449,-0.034482758620689655,-2.1826751714605326,NaN,NaN,NaN
-0.5172413793103449,0.034482758620689655,-1.189604113058052,NaN,NaN,NaN
-0.5172413793103449,0.10344827586206896,-0.4544576507073816,NaN,NaN,NaN
-0.5172413793103449,0.1724137931034483,0.19722106954429955,NaN,NaN,NaN
-0.5172413793103449,0.2413793103448276,0.7701864093063671,NaN,NaN,NaN
-0.5172413793103449,0.3103448275862069,1.1722476238643136,NaN,NaN,NaN
-0.5172413793103449,0.3793103448275862,1.3736517295895792,NaN,NaN,NaN
-0.5172413793103449,0.4482758620689655,1.4470784759282724,NaN,NaN,NaN
-0.5172413793103449,0.5172413793103449,1.1623242305318349,NaN,NaN,NaN
-0.5172413793103449,0.5862068965517241,0.7189101527674201,NaN,NaN,NaN
-0.5172413793103449,0.6551724137931034,-0.1998099400957809,NaN,NaN,NaN
-0.5172413793103449,0.7241379310344828,-1.3624924899644986,NaN,NaN,NaN
-0.5172413793103449,0.7931034482758621,-2.928774136166065,NaN,NaN,NaN
-0.5172413793103449,0.8620689655172413,-4.988100666424183,NaN,NaN,NaN
-0.5172413793103449,0.9310344827586207,-7.177710413078957,NaN,NaN,NaN
-0.4482758620689655,-0.9310344827586207,-16.187838658889834,NaN,NaN,NaN
-0.4482758620689655,-0.8620689655172413,-14.804364590621272,NaN,NaN,NaN
-0.4482758620689655,-0.7931034482758621,-13.520556022950199,NaN,NaN,NaN
-0.4482758620689655,-0.7241379310344828,-12.13821052253183,NaN,NaN,NaN
-0.4482758620689655,-0.6551724137931034,-10.949483783319177,NaN,NaN,NaN
-0.4482758620689655,-0.5862068965517241,-9.728190448593221,NaN,NaN,NaN
-0.4482758620689655,-0.5172413793103449,-8.629794829307142,NaN,NaN,NaN
-0.4482758620689655,-0.4482758620689655,-7.573475819907782,NaN,NaN,NaN
-0.4482758620689655,-0.3793103448275862,-6.525350200512362,NaN,NaN,NaN
-0.4482758620689655,-0.3103448275862069,-5.553378766665672,NaN,NaN,NaN
-0.4482758620689655,-0.2413793103448276,-4.580215874248605,NaN,NaN,NaN
-0.4482758620689655,-0.1724137931034483,-3.650246904840383,NaN,NaN,NaN
-0.4482758620689655,-0.10344827586206896,-2.860968281549384,NaN,NaN,NaN
-0.4482758620689655,-0.034482758620689655,-2.0604242794362193,NaN,NaN,NaN
-0.4482758620689655,0.034482758620689655,-1.2537111188081145,NaN,NaN,NaN
-0.4482758620689655,0.10344827586206896,-0.5401715523221288,NaN,NaN,NaN
-0.4482758620689655,0.1724137931034483,-0.04213927252536719,NaN,NaN,NaN
-0.4482758620689655,0.2413793103448276,0.37314589531050313,NaN,NaN,NaN
-0.4482758620689655,0.3103448275862069,0.7080455161724601,NaN,NaN,NaN
-0.4482758620689655,0.3793103448275862,0.8884366553812472,NaN,NaN,NaN
-0.4482758620689655,0.4482758620689655,0.869702656701576,NaN,NaN,NaN
-0.4482758620689655,0.5172413793103449,0.5717159207177503,NaN,NaN,NaN
-0.4482758620689655,0.5862068965517241,0.19126040239317266,NaN,NaN,NaN
-0.4482758620689655,0.6551724137931034,-0.635468806964178,NaN,NaN,NaN
-0.4482758620689655,0.7241379310344828,-1.6621167759961146,NaN,NaN,NaN
-0.4482758620689655,0.7931034482758621,-3.035384766083996,NaN,NaN,NaN
-0.4482758620689655,0.8620689655172413,-4.590132521768079,NaN,NaN,NaN
-0.4482758620689655,0.9310344827586207,-6.469003629981765,NaN,NaN,NaN
-0.3793103448275862,-0.9310344827586207,-13.752002859311721,NaN,NaN,NaN
-0.3793103448275862,-0.8620689655172413,-12.662276325690815,NaN,NaN,NaN
-0.3793103448275862,-0.7931034482758621,-11.610739064669366,NaN,NaN,NaN
-0.3793103448275862,-0.7241379310344828,-10.557620563218391,NaN,NaN,NaN
-0.3793103448275862,-0.6551724137931034,-9.54156078101842,NaN,NaN,NaN
-0.3793103448275862,-0.5862068965517241,-8.44003745832286,NaN,NaN,NaN
-0.3793103448275862,-0.5172413793103449,-7.59146436713726,NaN,NaN,NaN
-0.3793103448275862,-0.4482758620689655,-6.643825569198141,NaN,NaN,NaN
-0.3793103448275862,-0.3793103448275862,-5.7391746812456805,NaN,NaN,NaN
-0.3793103448275862,-0.3103448275862069,-4.8621503706344855,NaN,NaN,NaN
-0.3793103448275862,-0.2413793103448276,-4.067039258769762,NaN,NaN,NaN
-0.3793103448275862,-0.1724137931034483,-3.331124561352295,NaN,NaN,NaN
-0.3793103448275862,-0.10344827586206896,-2.515609554970863,NaN,NaN,NaN
-0.3793103448275862,-0.034482758620689655,-1.878608098636088,NaN,NaN,NaN
-0.3793103448275862,0.034482758620689655,-1.154303608398938,NaN,NaN,NaN
-0.3793103448275862,0.10344827586206896,-0.5954252699173541,NaN,NaN,NaN
-0.3793103448275862,0.1724137931034483,-0.20584555713555402,NaN,NaN,NaN
-0.3793103448275862,0.2413793103448276,0.14595146903436948,NaN,NaN,NaN
-0.3793103448275862,0.3103448275862069,0.4809946940244437,NaN,NaN,NaN
-0.3793103448275862,0.3793103448275862,0.5490265955015152,NaN,NaN,NaN
-0.3793103448275862,0.4482758620689655,0.5015969666650739,NaN,NaN,NaN
-0.3793103448275862,0.5172413793103449,0.32410481514368306,NaN,NaN,NaN
-0.3793103448275862,0.5862068965517241,-0.1958842781678128,NaN,NaN,NaN
-0.3793103448275862,0.6551724137931034,-0.8224015077696798,NaN,NaN,NaN
-0.3793103448275862,0.7241379310344828,-1.7117423674157841,NaN,NaN,NaN
-0.3793103448275862,0.7931034482758621,-2.8712526242254404,NaN,NaN,NaN
-0.3793103448275862,0.8620689655172413,-4.135837549144982,NaN,NaN,NaN
-0.3793103448275862,0.9310344827586207,-5.584329923972858,NaN,NaN,NaN
-0.3103448275862069,-0.9310344827586207,-11.337970616385153,NaN,NaN,NaN
-0.3103448275862069,-0.8620689655172413,-10.446660629826829,NaN,NaN,NaN
-0.3103448275862069,-0.7931034482758621,-9.555842314934125,NaN,NaN,NaN
-0.3103448275862069,-0.7241379310344828,-8.678086922442004,NaN,NaN,NaN
-0.3103448275862069,-0.6551724137931034,-7.956104149515992,NaN,NaN,NaN
-0.3103448275862069,-0.5862068965517241,-7.157448325321051,NaN,NaN,NaN
